egoid,Trust_1_5,Trust_2_5,Trust_3_5,Trust_4_5,Trust_5_5,Trust_6_5,Trust_5,lonely_1_5,lonely_2_5,lonely_3_5,lonely_4_5,lonely_5_5,lonely_6_5,lonely_7_5,lonely_8_5,lonely_9_5,lonely_10_5,lonely_11_5,lonely_12_5,lonely_13_5,lonely_14_5,lonely_15_5,selsa_rom_5,selsa_fam_5,selsa_soc_5,SelfEff_exercise_1_5,SelfEff_exercise_2_5,SelfEff_exercise_3_5,SelfEff_exercise_4_5,SelfEff_exercise_5_5,SelfEff_exercise_6_5,SelfEff_exercise_7_5,SelfEff_exercise_8_5,SelfEff_exercise_9_5,SelfEff_exercise_10_5,SelfEff_exercise_11_5,SelfEff_exercise_12_5,SelfEff_exercise_13_5,SelfEff_exercise_14_5,SelfEff_exercise_15_5,SelfEff_exercise_16_5,SelfEff_exercise_17_5,SelfEff_exercise_18_5,SelfEff_exercise_scale_5
56058,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
57854,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
68679,Disagree,Agree,Disagree,Agree,Strongly Agree,Agree,2.8333333,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,1.2541667,-0.81759685,0.11836923,9.0,15.0,47.0,34.0,13.0,5.0,5.0,8.0,40.0,81.0,20.0,17.0,10.0,88.0,8.0,6.0,12.0,17.0,24.166666
90750,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
70125,Agree,Agree,Agree,Strongly Agree,Agree,Agree,3.1666667,Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,0.59891343,-0.56682748,-0.87191498,49.0,28.0,87.0,55.0,100.0,100.0,100.0,75.0,52.0,100.0,43.0,100.0,100.0,100.0,100.0,100.0,40.0,56.0,76.944443
67192,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,2.0,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Agree,Strongly Disagree,Somewhat Disagree,Neither Agree nor Disagree,Agree,Somewhat Disagree,Strongly Disagree,Agree,Strongly Disagree,Somewhat Agree,Somewhat Agree,0.78827083,1.7547872,1.3696182,12.0,16.0,8.0,2.0,26.0,32.0,48.0,12.0,1.0,2.0,2.0,2.0,1.0,0.0,66.0,2.0,1.0,3.0,13.111111
12029,Neither Agree nor Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,2.8333333,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,-0.063670255,-0.5555923,-0.80395925,57.0,63.0,93.0,43.0,83.0,61.0,58.0,64.0,62.0,85.0,55.0,64.0,74.0,84.0,46.0,82.0,63.0,58.0,66.388885
70745,Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,2.6666667,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,-0.1325271,-0.5523892,-0.81742036,60.0,31.0,62.0,47.0,62.0,63.0,36.0,64.0,90.0,32.0,41.0,12.0,38.0,89.0,77.0,85.0,59.0,61.0,56.055557
43255,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
93856,Strongly Disagree,Agree,Agree,Disagree,Strongly Agree,Agree,2.0,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Somewhat Disagree,Strongly Disagree,Agree,Somewhat Agree,Strongly Agree,Somewhat Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Somewhat Agree,1.0731516,-0.92791569,2.6703343,21.0,32.0,16.0,20.0,23.0,30.0,20.0,36.0,28.0,36.0,21.0,13.0,10.0,19.0,16.0,16.0,15.0,13.0,21.388889
10237,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,3.1666667,Somewhat Agree,Somewhat Agree,Somewhat Agree,Agree,Agree,Somewhat Agree,Agree,Agree,Agree,Agree,Somewhat Agree,Strongly Agree,Agree,Agree,Agree,-0.52921534,0.1300059,0.2339963,84.0,86.0,80.0,67.0,83.0,84.0,55.0,81.0,80.0,80.0,91.0,72.0,80.0,70.0,63.0,71.0,65.0,88.0,76.666664
97448,Agree,Disagree,Disagree,Agree,Disagree,Agree,4.0,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,-1.4076366,-0.38246301,-0.51954448,50.0,30.0,100.0,72.0,73.0,85.0,87.0,86.0,40.0,92.0,4.0,70.0,40.0,70.0,85.0,51.0,21.0,81.0,63.166668
43603,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
86974,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
89165,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
97280,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
54098,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,3.5,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Disagree,Agree,Somewhat Agree,Strongly Agree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,Somewhat Agree,0.46935818,-0.11932546,1.026206,35.0,28.0,61.0,35.0,30.0,29.0,40.0,78.0,32.0,74.0,35.0,67.0,58.0,76.0,49.0,26.0,35.0,24.0,45.111111
66156,Neither Agree nor Disagree,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,3.1666667,Strongly Disagree,Strongly Disagree,Disagree,Agree,Somewhat Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,Strongly Agree,Strongly Disagree,Agree,Agree,0.59759009,-0.24470274,0.6784994,20.0,10.0,100.0,30.0,50.0,50.0,50.0,30.0,10.0,50.0,0.0,5.0,15.0,15.0,80.0,5.0,0.0,40.0,31.111111
67177,Disagree,Agree,Disagree,Disagree,Agree,Neither Agree nor Disagree,2.5,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.4706868,-0.51952112,-0.78279209,90.0,70.0,70.0,70.0,50.0,50.0,20.0,20.0,90.0,90.0,65.0,65.0,55.0,90.0,100.0,100.0,50.0,80.0,68.055557
22540,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
70668,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
15586,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
27232,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
18611,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Disagree,1.1666666,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Strongly Disagree,Agree,Somewhat Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,0.78139448,-0.27213633,0.74272007,50.0,100.0,50.0,20.0,100.0,100.0,0.0,50.0,40.0,100.0,32.0,39.0,46.0,75.0,100.0,100.0,30.0,100.0,76.818184
87328,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,3.3333333,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.60294306,-0.52139503,-0.96745831,25.0,25.0,50.0,15.0,80.0,50.0,70.0,45.0,50.0,60.0,10.0,30.0,50.0,60.0,85.0,10.0,10.0,70.0,44.166668
88963,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
61756,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
57045,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
49497,Agree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,3.5,Disagree,Disagree,Neither Agree nor Disagree,Agree,Somewhat Agree,Disagree,Agree,Agree,Agree,Agree,Somewhat Agree,Agree,Disagree,Somewhat Agree,Agree,0.41082227,0.57993084,0.25691244,50.0,67.0,87.0,31.0,65.0,35.0,58.0,25.0,77.0,81.0,62.0,50.0,80.0,77.0,82.0,70.0,49.0,86.0,62.888889
15031,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
79607,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
41952,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
17183,Strongly Agree,Disagree,Strongly Disagree,Agree,Agree,Agree,4.0,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Somewhat Agree,Strongly Agree,Strongly Disagree,Somewhat Agree,Strongly Agree,0.57253605,0.52267915,-0.66622329,22.0,11.0,30.0,11.0,32.0,10.0,11.0,33.0,5.0,17.0,9.0,5.0,38.0,44.0,52.0,46.0,10.0,10.0,22.0
22408,Agree,Neither Agree nor Disagree,Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,3.8333333,Somewhat Agree,Somewhat Agree,Disagree,Strongly Agree,Strongly Agree,Somewhat Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Agree,-0.525684,-0.52753961,-0.83962095,80.0,79.0,100.0,100.0,100.0,100.0,81.0,100.0,70.0,100.0,71.0,60.0,60.0,100.0,100.0,100.0,50.0,60.0,83.944443
54435,Disagree,Agree,Disagree,Agree,Strongly Agree,Agree,2.8333333,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,0.91399968,0.38017347,0.045908839,29.0,50.0,52.0,40.0,38.0,59.0,59.0,41.0,29.0,56.0,28.0,31.0,18.0,56.0,63.0,41.0,29.0,57.0,43.111111
38554,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
38293,Agree,Agree,Disagree,Agree,Disagree,Strongly Agree,3.8333333,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.5296412,0.52430284,-0.70290071,87.0,71.0,98.0,85.0,68.0,64.0,60.0,84.0,85.0,85.0,64.0,72.0,77.0,64.0,57.0,57.0,74.0,63.0,73.055557
33785,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,3.3333333,Agree,Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Agree,Somewhat Disagree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,-0.64980751,0.47011915,2.7145634,89.0,98.0,96.0,99.0,98.0,61.0,61.0,90.0,86.0,89.0,95.0,100.0,100.0,100.0,94.0,61.0,93.0,89.0,88.833336
44310,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,3.3333333,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Strongly Agree,Somewhat Agree,-0.48018703,-0.21854663,1.4622962,21.0,21.0,22.0,19.0,20.0,19.0,44.0,21.0,19.0,20.0,19.0,19.0,20.0,42.0,39.0,28.0,34.0,33.0,25.555555
33009,Strongly Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,3.6666667,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.0420015,-0.55973232,-0.88283134,10.0,44.0,23.0,40.0,41.0,65.0,53.0,75.0,18.0,89.0,14.0,20.0,19.0,21.0,23.0,86.0,34.0,31.0,39.222221
31294,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
65143,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
91726,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
59355,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
96184,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
92339,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
70005,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,2.8333333,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,Somewhat Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Disagree,1.1804177,-1.8540429,4.5628743,30.0,30.0,60.0,30.0,30.0,30.0,30.0,22.0,23.0,35.0,29.0,51.0,31.0,59.0,50.0,50.0,8.0,50.0,36.0
64157,Strongly Disagree,Disagree,Strongly Disagree,Agree,Disagree,Agree,3.6666667,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Agree,Agree,Somewhat Disagree,Strongly Agree,Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,-0.12577419,-0.74294633,0.98880625,55.0,99.0,99.0,26.0,100.0,100.0,100.0,12.0,91.0,99.0,99.0,99.0,97.0,97.0,99.0,78.0,54.0,96.0,83.333336
68050,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
46151,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
79395,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Somewhat Agree,Strongly Disagree,Agree,Strongly Disagree,Somewhat Agree,Somewhat Agree,1.2022271,0.4411971,0.65068066,81.0,63.0,100.0,74.0,100.0,100.0,100.0,100.0,74.0,100.0,56.0,74.0,76.0,100.0,77.0,77.0,79.0,100.0,85.055557
59863,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,-0.12250926,-0.51593584,-0.89881802,70.0,79.0,79.0,51.0,85.0,82.0,83.0,53.0,30.0,75.0,22.0,52.0,29.0,75.0,74.0,39.0,61.0,69.0,61.555557
63419,Strongly Agree,Agree,Disagree,Agree,Agree,Agree,3.5,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Agree,Strongly Agree,Strongly Agree,Agree,Somewhat Agree,-1.4009442,-0.88313651,1.6797662,66.0,46.0,60.0,43.0,53.0,33.0,32.0,65.0,64.0,75.0,43.0,54.0,54.0,54.0,68.0,66.0,46.0,55.0,54.277779
22913,Agree,Disagree,Disagree,Agree,Agree,Agree,3.6666667,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,-1.5607191,-1.0556464,1.2678137,49.0,48.0,49.0,46.0,46.0,46.0,46.0,57.0,40.0,62.0,39.0,57.0,67.0,64.0,48.0,16.0,46.0,22.0,47.111111
91313,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.5,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Somewhat Agree,Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,1.0617982,-0.78568566,2.3391387,62.0,55.0,83.0,74.0,72.0,63.0,81.0,77.0,76.0,92.0,76.0,91.0,88.0,76.0,76.0,96.0,80.0,73.0,77.277779
14511,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,3.3333333,Agree,Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Agree,-0.31674653,-0.53066176,-0.80779463,45.0,38.0,52.0,33.0,47.0,35.0,43.0,30.0,36.0,54.0,28.0,33.0,35.0,46.0,53.0,38.0,30.0,41.0,39.833332
73962,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Disagree,Disagree,Somewhat Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,0.79286635,0.0041920152,-0.4304221,49.0,25.0,90.0,41.0,85.0,70.0,47.0,63.0,50.0,63.0,40.0,39.0,29.0,55.0,95.0,39.0,39.0,77.0,55.333332
48969,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,1.3333334,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,1.0925319,-2.0822918,6.6085186,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,99.0,99.0,98.0,97.0,98.0,99.0,98.0,99.0,95.0,98.944443
22093,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
32919,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
10153,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,3.3333333,Disagree,Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,0.48717213,-0.56376922,-0.82612574,80.0,69.0,69.0,39.0,60.0,60.0,72.0,76.0,74.0,88.0,61.0,69.0,62.0,74.0,69.0,77.0,48.0,64.0,67.277779
79731,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
63611,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
64296,Agree,Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.8333333,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,-1.490438,0.71386921,-1.1114616,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,80.0,90.0,50.0,90.0,80.0,90.0,90.0,50.0,51.0,90.0,82.277779
23487,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
17569,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.4706868,-0.51952112,-0.78279209,80.0,30.0,100.0,75.0,10.0,100.0,100.0,100.0,70.0,100.0,10.0,6.0,100.0,50.0,100.0,100.0,5.0,5.0,63.388889
77036,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,3.3333333,Strongly Disagree,Strongly Disagree,Somewhat Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Strongly Disagree,Somewhat Agree,Somewhat Agree,1.144251,0.50164425,0.33966544,60.0,70.0,100.0,50.0,90.0,90.0,90.0,51.0,50.0,89.0,60.0,60.0,80.0,69.0,100.0,100.0,56.0,76.0,74.5
53518,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,2.5,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.79655486,-0.5214448,-0.92900544,3.0,0.0,0.0,8.0,10.0,31.0,40.0,4.0,0.0,2.0,7.0,7.0,30.0,16.0,21.0,4.0,6.0,6.0,10.833333
92340,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
