egoid,gender_1,parentND_1,grandparentND_1,siblingND_1,uncleND_1,cousinND_1,otherrelativeND_1,momdec_1,momusa_1,daddec_1,dadusa_1,madaddec_1,madadusa_1,mamomdec_1,mamomusa_1,padaddec_1,padadusa_1,pamomdec_1,pamomusa_1,parentstatus_1,dadage_1,momage_1,yrdadborn_1,yrdaddec_1,yrmomborn_1,yrmomdec_1,numbros_1,numsis_1,numsib_1,adopted_1,birthorder_1,parentincome_1,momeduc_1,dadeduc_1,parenteduc_1,momrace_AmInd_1,momrace_Asian_1,momrace_Black_1,momrace_Latino_1,momrace_Haw_1,momrace_White_1,dadrace_AmInd_1,dadrace_Asian_1,dadrace_Black_1,dadrace_Latino_1,dadrace_Haw_1,dadrace_White_1,dad_multiracial_1,mom_multiracial_1,momrace_1,dadrace_1,parentrace_1,momrelig_1,dadrelig_1,yourelig_1
88963,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,56.0,56.0,1956.0,2007.6666666666667,1963.0,2008.0,3.0,1.0,4.0,No,fiifth born,"$200,000 - $249,999",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
61756,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,59.0,54.0,1964.0,2011.3333333333333,1963.0,2008.0,2.0,3.0,5.0,No,fourth born,"$75,000 - $99,999",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Latino,White,Parents different race,Catholic,Catholic,Catholic
57045,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,63.0,63.0,1963.3333333333333,2008.3333333333333,1963.0,2008.0,1.0,0.0,1.0,No,first born,"$50,000 - $74,999",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
49497,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,49.0,48.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,1.0,1.0,2.0,No,first born,"$150,000 - $199,999",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,No Religion
15031,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,56.0,55.0,1953.3333333333333,2011.3333333333333,1963.0,2008.0,1.0,1.0,2.0,No,second born,"$200,000 - $249,999",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
79607,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,52.0,51.0,1953.3333333333333,2011.3333333333333,1963.0,2008.0,1.0,0.0,1.0,No,first born,,College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
41952,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,52.0,50.0,1965.0,2005.3333333333333,1963.0,2008.0,1.0,0.0,1.0,No,second born,"$250,000 or more",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
17183,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,58.0,59.0,1962.0,2009.0,1963.0,2008.0,4.0,0.0,4.0,No,fiifth born,"$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
22408,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,53.0,51.0,1953.3333333333333,2011.3333333333333,1963.0,2008.0,1.0,1.0,2.0,No,second born,"$250,000 or more",High school graduate,College/Univeristy degree,1 parent no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,multiracial,multiracial,1 or both parents multi-racial,Catholic,Catholic,Catholic
54435,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,54.0,54.0,1963.3333333333333,2008.3333333333333,1963.0,2008.0,2.0,0.0,2.0,No,second born,"$250,000 or more",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Latino,White,Parents different race,Catholic,Other Religion,Other Religion
38554,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Divorced or living apart,0.0,57.0,1965.0,2005.3333333333333,1963.0,2008.0,0.0,0.0,0.0,Yes,only child,,Graduate or professional degree,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,,,Catholic,,Catholic
38293,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,58.0,57.0,1962.3333333333333,2011.0,1963.0,2008.0,2.0,3.0,5.0,No,"sixth born of later, the youngest","$150,000 - $199,999",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
33785,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,58.0,46.0,1965.0,2005.3333333333333,1963.0,2008.0,1.0,2.0,3.0,No,fourth born,"$50,000 - $74,999",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
44310,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,52.0,56.0,1953.3333333333333,2009.3333333333333,1963.0,2008.0,0.0,1.0,1.0,No,second born,"$100,000 - $149,999",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
33009,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,52.0,51.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,2.0,0.0,2.0,No,third born,"$200,000 - $249,999",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
31294,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,55.0,51.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,1.0,2.0,3.0,No,first born,"$150,000 - $199,999",Postsecondary school  or some college,Graduate or professional degree,1 parent no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Latino,White,Parents different race,Catholic,Catholic,Catholic
65143,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,55.0,46.0,1954.3333333333333,2008.6666666666667,1963.0,2008.0,1.0,1.0,2.0,No,first born,"$150,000 - $199,999",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
91726,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,47.0,47.0,1953.3333333333333,2011.3333333333333,1963.0,2008.0,1.0,1.0,2.0,No,second born,"$100,000 - $149,999",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
59355,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,56.0,50.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,1.0,0.0,1.0,No,first born,"$150,000 - $199,999",Graduate or professional degree,High school graduate,1 parent no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Protestant,Protestant,Protestant
96184,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,58.0,57.0,1956.0,2007.6666666666667,1963.0,2008.0,0.0,1.0,1.0,No,first born,"$100,000 - $149,999",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
92339,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,51.0,54.0,1965.3333333333333,2005.3333333333333,1963.0,2008.0,1.0,1.0,2.0,No,second born,"$75,000 - $99,999",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
70005,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,54.0,49.0,1954.3333333333333,2008.6666666666667,1963.0,2008.0,2.0,1.0,3.0,No,third born,"$150,000 - $199,999",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
64157,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,52.0,52.0,1963.3333333333333,2008.3333333333333,1963.0,2008.0,0.0,2.0,2.0,No,first born,,Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
68050,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Divorced or living apart,54.0,55.0,1963.3333333333333,2008.3333333333333,1963.0,2008.0,3.0,0.0,3.0,No,second born,"$150,000 - $199,999",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
46151,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,53.333333333333336,53.0,1954.3333333333333,2008.6666666666667,1963.0,2008.0,0.0,0.0,0.0,No,only child,,Did not graduate from high school,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Latino,White,Parents different race,Catholic,,Catholic
79395,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,55.0,54.0,1965.3333333333333,2005.3333333333333,1963.0,2008.0,1.0,1.0,2.0,No,third born,"$75,000 - $99,999",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
59863,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,56.0,50.0,1951.3333333333333,2012.3333333333333,1963.0,2008.0,1.0,0.0,1.0,No,first born,"$50,000 - $74,999",College/Univeristy degree,Postsecondary school  or some college,1 parent no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
63419,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,52.0,50.0,1954.3333333333333,2008.6666666666667,1963.0,2008.0,0.0,1.0,1.0,No,first born,"$200,000 - $249,999",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
22913,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,60.0,59.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,4.0,1.0,5.0,No,"sixth born of later, the youngest","$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
91313,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,53.0,53.0,1962.3333333333333,2009.0,1963.0,2008.0,0.0,3.0,3.0,No,first born,"$200,000 - $249,999",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
14511,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,50.0,56.0,1965.0,2005.3333333333333,1963.0,2008.0,2.0,0.0,2.0,No,second born,"$100,000 - $149,999",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
73962,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,56.0,56.0,1963.3333333333333,2008.3333333333333,1963.0,2008.0,3.0,0.0,3.0,No,fourth born,"$250,000 or more",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
48969,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,48.0,46.0,1953.3333333333333,2011.3333333333333,1963.0,2008.0,1.0,0.0,1.0,No,second born,"$50,000 - $74,999",High school graduate,High school graduate,Both no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Latino,White,Parents different race,Catholic,Protestant,Catholic
22093,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,51.0,54.0,1953.3333333333333,2011.3333333333333,1963.0,2008.0,0.0,1.0,1.0,No,second born,"$200,000 - $249,999",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
32919,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,45.0,47.0,1965.3333333333333,2005.3333333333333,1963.0,2008.0,1.0,0.0,1.0,No,first born,"$150,000 - $199,999",College/Univeristy degree,Postsecondary school  or some college,1 parent no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
10153,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,57.0,57.0,1962.3333333333333,2011.0,1963.0,2008.0,2.0,1.0,3.0,No,fourth born,"$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
79731,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,43.0,43.0,1953.3333333333333,2009.3333333333333,1963.0,2008.0,0.0,1.0,1.0,No,first born,"$150,000 - $199,999",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,No Religion,No Religion
63611,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,56.0,56.0,1954.3333333333333,2008.6666666666667,1963.0,2008.0,1.0,4.0,5.0,No,fiifth born,"$150,000 - $199,999",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
64296,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,57.0,57.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,2.0,3.0,5.0,No,third born,"$100,000 - $149,999",Graduate or professional degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Protestant,Catholic
23487,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,53.0,49.0,1964.0,2008.0,1963.0,2008.0,2.0,0.0,2.0,No,first born,,Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Asian-American,White,Parents different race,Catholic,Catholic,Catholic
17569,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,56.0,54.0,1964.0,2008.0,1963.0,2008.0,1.0,2.0,3.0,No,third born,,College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,multiracial,White,1 or both parents multi-racial,Catholic,Catholic,Catholic
77036,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,49.0,49.0,1954.3333333333333,2008.6666666666667,1963.0,2008.0,1.0,1.0,2.0,No,second born,"$100,000 - $149,999",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
53518,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,51.0,46.0,1965.0,2005.3333333333333,1963.0,2008.0,0.0,1.0,1.0,No,first born,"$75,000 - $99,999",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Asian-American,Asian-American,Both parents same race,Protestant,Protestant,No Religion
92340,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,49.0,48.0,1963.3333333333333,2008.3333333333333,1963.0,2008.0,1.0,2.0,3.0,No,third born,"$250,000 or more",Postsecondary school  or some college,Graduate or professional degree,1 parent no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
37485,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Divorced or living apart,48.0,48.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,1.0,2.0,3.0,No,third born,"$250,000 or more",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,No Religion,Catholic,Catholic
33953,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,48.0,48.0,1964.0,2006.0,1963.0,2008.0,0.0,2.0,2.0,No,third born,"$250,000 or more",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
53333,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,49.0,45.0,1965.0,2008.6666666666667,1963.0,2008.0,1.3333333333333333,0.6666666666666666,2.0,No,first born,,College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Protestant,Protestant,Protestant
82986,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,47.0,47.0,1951.3333333333333,2012.3333333333333,1963.0,2008.0,1.0,2.0,3.0,No,first born,"$200,000 - $249,999",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
61772,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,55.0,54.0,1962.3333333333333,2011.0,1963.0,2008.0,0.0,2.0,2.0,No,second born,"$250,000 or more",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
47280,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,49.0,48.0,1953.3333333333333,2009.3333333333333,1963.0,2008.0,0.0,1.0,1.0,No,first born,"$250,000 or more",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Protestant,No Religion,No Religion
70566,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,48.0,47.0,1965.0,2008.6666666666667,1963.0,2008.0,1.0,2.0,3.0,No,first born,"$200,000 - $249,999",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
82964,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,50.66666666666666,48.0,1969.0,2003.0,1963.0,2008.0,0.0,0.0,0.0,No,only child,"$50,000 - $74,999",Postsecondary school  or some college,Postsecondary school  or some college,Both no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
11402,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,62.0,49.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,1.0,0.0,1.0,No,second born,"$100,000 - $149,999",High school graduate,Graduate or professional degree,1 parent no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Asian-American,Black,Parents different race,Catholic,Catholic,Catholic
