egoid,SelfEsteem_1_1,SelfEsteem_2_1,SelfEsteem_3_1,SelfEsteem_4_1,SelfEsteem_5_1,SelfEsteem_6_1,SelfEsteem_7_1,SelfEsteem_8_1,SelfEsteem_9_1,SelfEsteem_10_1,SelfEsteem_1,Trust_1_1,Trust_2_1,Trust_3_1,Trust_4_1,Trust_5_1,Trust_6_1,Trust_1,SelfReg_Exercise_1_1,SelfReg_Exercise_2_1,SelfReg_Exercise_3_1,SelfReg_Exercise_4_1,SelfReg_Exercise_5_1,SelfReg_Exercise_6_1,SelfReg_Exercise_7_1,SelfReg_Exercise_8_1,SelfReg_Exercise_9_1,SelfReg_Exercise_10_1,SelfReg_Exercise_11_1,SelfReg_Exercise_12_1,SelfReg_Exercise_13_1,SelfReg_Exercise_14_1,SelfReg_Exercise_15_1,SelfReg_Exercise_16_1,SRQE_Ext_1,SRQE_Introj_1,SRQE_Ident_1,SRQE_Intrin_1,SRQE_RAI_1,lonely_1_1,lonely_2_1,lonely_3_1,lonely_4_1,lonely_5_1,lonely_6_1,lonely_7_1,lonely_8_1,lonely_9_1,lonely_10_1,lonely_11_1,lonely_12_1,lonely_13_1,lonely_14_1,lonely_15_1,selsa_rom_1,selsa_fam_1,selsa_soc_1,SelfEff_exercise_1_1,SelfEff_exercise_2_1,SelfEff_exercise_3_1,SelfEff_exercise_4_1,SelfEff_exercise_5_1,SelfEff_exercise_6_1,SelfEff_exercise_7_1,SelfEff_exercise_8_1,SelfEff_exercise_9_1,SelfEff_exercise_10_1,SelfEff_exercise_11_1,SelfEff_exercise_12_1,SelfEff_exercise_13_1,SelfEff_exercise_14_1,SelfEff_exercise_15_1,SelfEff_exercise_16_1,SelfEff_exercise_17_1,SelfEff_exercise_18_1,SelfEff_exercise_scale_1,SelfEff_diet_1_1,SelfEff_diet_2_1,SelfEff_diet_3_1,SelfEff_diet_4_1,SelfEff_diet_5_1,SelfEff_diet_6_1,SelfEff_diet_7_1,SelfEff_diet_8_1,SelfEff_diet_9_1,SelfEff_diet_10_1,SelfEff_diet_11_1,SelfEff_diet_12_1,SelfEff_diet_13_1,SelfEff_diet_14_1,SelfEff_diet_15_1,SelfEff_diet_16_1,SelfEff_diet_17_1,SelfEff_diet_18_1,SelfEff_diet_19_1,SelfEff_diet_20_1,SelfEff_diet_21_1,SelfEff_diet_22_1,SelfEff_diet_23_1,SelfEff_diet_24_1,SelfEff_diet_25_1,SelfEff_diet_26_1,SelfEff_diet_27_1,SelfEff_diet_28_1,SelfEff_diet_29_1,SelfEff_diet_scale_1,SelfReg_1_1,SelfReg_3_1,SelfReg_4_1,SelfReg_5_1,SelfReg_6_1,SelfReg_7_1,SelfReg_8_1,SelfReg_9_1,SelfReg_10_1,SelfReg_11_1,SelfReg_12_1,SelfReg_13_1,selfreg_scale_1
51952,Strongly Agree,Strongly Disagree,Agree,Agree,Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,46.0,Agree,Strongly Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.3333333,Somewhat true,Somewhat true,6,Somewhat true,6,5,Somewhat true,Somewhat true,Very true,6,Somewhat true,5,5,2,6,Very true,3.5,4.5,6.25,5.5,5.75,Strongly Agree,Strongly Agree,Strongly Disagree,Somewhat Agree,Somewhat Agree,Strongly Agree,Agree,Somewhat Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,-1.7387668,-0.16674437,0.51432884,75.0,50.0,90.0,100.0,95.0,60.0,85.0,95.0,80.0,100.0,60.0,90.0,90.0,100.0,100.0,50.0,50.0,95.0,81.388885,80.0,40.0,10.0,20.0,50.0,85.0,90.0,30.0,5.0,30.0,20.0,5.0,5.0,1.0,75.0,10.0,5.0,1.0,30.0,25.0,2.0,20.0,2.0,60.0,75.0,5.0,3.0,85.0,50.0,31.689655,Disagree,Disagree,Agree,Disagree,Agree,Agree,Neutral,Disagree,Strongly Agree,Disagree,Neutral,Strongly Agree,2.0
28837,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,34.0,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,3.5,5,Not at all true,6,Somewhat true,5,5,Not at all true,5,5,5,Not at all true,5,5,Not at all true,6,6,1.0,4.75,5.25,5.5,9.5,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Agree,Agree,Agree,Agree,Somewhat Agree,-1.1906852,0.027341465,1.5118594,49.0,50.0,72.0,47.0,33.0,30.0,54.0,48.0,36.0,70.0,48.0,47.0,40.0,66.0,37.0,36.0,35.0,35.0,46.277779,52.0,48.0,26.0,48.0,42.0,64.0,54.0,46.0,38.0,25.0,29.0,26.0,70.0,51.0,50.0,41.0,47.0,46.0,46.0,22.0,20.0,20.0,20.0,73.0,39.0,39.0,25.0,71.0,80.0,43.379311,Neutral,Disagree,Neutral,Disagree,Neutral,Agree,Neutral,Neutral,Agree,Disagree,Disagree,Agree,2.4166667
46266,Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,30.0,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,2.8333333,Somewhat true,5,Somewhat true,5,5,5,3,Somewhat true,5,6,6,5,5,Somewhat true,5,5,4.5,4.75,5.0,4.75,0.75,Strongly Disagree,Strongly Disagree,Disagree,Agree,Somewhat Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Somewhat Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,0.59801537,-0.41492546,0.71798509,29.0,29.0,29.0,26.0,26.0,25.0,38.0,28.0,22.0,24.0,26.0,14.0,20.0,55.0,55.0,5.0,29.0,30.0,28.333334,44.0,27.0,15.0,34.0,22.0,61.0,61.0,45.0,70.0,48.0,46.0,45.0,37.0,37.0,47.0,12.0,50.0,39.0,90.0,42.0,97.0,34.0,34.0,52.0,65.0,37.0,41.0,81.0,68.0,47.620689,Disagree,Agree,Agree,Neutral,Neutral,Disagree,Disagree,Disagree,Agree,Disagree,Neutral,Agree,2.5833333
61289,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,46.0,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Agree,3.0,Not at all true,Not at all true,2,Not at all true,Somewhat true,Not at all true,Not at all true,5,Somewhat true,Not at all true,Not at all true,2,Not at all true,Not at all true,Somewhat true,3,1.0,1.0,3.25,3.0,6.25,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.94969195,-0.5220387,-0.80224037,100.0,100.0,100.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.055555,46.0,51.0,47.0,49.0,16.0,50.0,43.0,51.0,44.0,57.0,50.0,32.0,20.0,2.0,57.0,57.0,53.0,52.0,49.0,51.0,56.0,52.0,52.0,51.0,49.0,49.0,49.0,47.0,50.0,45.931034,Neutral,Strongly Disagree,Agree,Disagree,Neutral,Strongly Agree,Neutral,Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,2.0833333
18743,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,37.0,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Very true,Somewhat true,Very true,Somewhat true,Very true,Very true,2,Somewhat true,Very true,Very true,2,Very true,Very true,Somewhat true,Very true,Very true,3.0,6.25,7.0,6.25,7.25,Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Disagree,Agree,Agree,0.40936702,-0.28269032,0.19900076,71.0,90.0,90.0,100.0,83.0,96.0,87.0,93.0,80.0,91.0,91.0,78.0,76.0,91.0,91.0,83.0,78.0,92.0,86.722221,71.0,56.0,50.0,59.0,69.0,77.0,63.0,58.0,50.0,66.0,51.0,57.0,50.0,50.0,76.0,54.0,75.0,50.0,50.0,61.0,75.0,50.0,50.0,50.0,83.0,84.0,61.0,79.0,85.0,62.413792,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,2.3333333
13647,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Disagree,Agree,42.0,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,3.0,Somewhat true,Not at all true,6,2,5,3,Not at all true,6,6,6,Not at all true,6,2,Not at all true,5,5,1.0,2.75,5.5,5.75,12.25,,,,,,,,,,,,,,,,,,,58.0,12.0,100.0,43.0,35.0,25.0,20.0,18.0,14.0,77.0,4.0,82.0,57.0,51.0,92.0,38.0,12.0,1.0,41.055557,91.0,29.0,29.0,22.0,50.0,99.0,92.0,79.0,41.0,81.0,32.0,86.0,95.0,73.0,94.0,57.0,94.0,78.0,95.0,31.0,96.0,96.0,96.0,55.0,95.0,97.0,97.0,50.0,98.0,73.379311,Agree,Agree,Disagree,Neutral,Disagree,Neutral,Neutral,Neutral,Agree,Agree,Agree,Neutral,3.4166667
59207,Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Agree,Strongly Disagree,Agree,42.0,Disagree,Disagree,Disagree,Agree,Strongly Agree,Disagree,2.8333333,6,Not at all true,5,3,5,2,Not at all true,Very true,Very true,Somewhat true,Not at all true,Very true,5,3,Very true,Very true,1.5,4.0,6.5,5.75,11.0,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Disagree,Agree,Strongly Agree,1.1179184,0.24359736,-1.0090529,70.0,50.0,80.0,30.0,80.0,35.0,80.0,60.0,30.0,100.0,10.0,80.0,30.0,20.0,90.0,70.0,20.0,80.0,56.388889,100.0,20.0,20.0,90.0,20.0,50.0,80.0,40.0,50.0,5.0,80.0,10.0,80.0,20.0,20.0,20.0,10.0,5.0,20.0,80.0,80.0,10.0,10.0,80.0,70.0,50.0,50.0,100.0,85.0,46.724136,Disagree,Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Neutral,Agree,Strongly Agree,Disagree,Disagree,Agree,2.0
48946,Agree,Disagree,Strongly Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,41.0,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.5,5,2,5,3,5,Not at all true,Not at all true,6,6,6,Not at all true,6,2,Not at all true,5,6,1.25,2.75,5.75,5.5,11.5,Disagree,Disagree,Agree,Strongly Agree,Agree,Somewhat Disagree,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,0.60328913,-0.036964606,0.11525843,90.0,90.0,100.0,50.0,100.0,75.0,100.0,90.0,50.0,100.0,70.0,60.0,80.0,100.0,100.0,90.0,75.0,100.0,84.444443,90.0,80.0,90.0,100.0,100.0,100.0,100.0,65.0,100.0,65.0,75.0,85.0,90.0,70.0,90.0,90.0,100.0,90.0,80.0,70.0,90.0,50.0,65.0,100.0,90.0,100.0,80.0,100.0,70.0,85.344826,Disagree,Disagree,Agree,Strongly Disagree,Agree,Agree,Disagree,Neutral,Agree,Disagree,Strongly Disagree,Agree,1.9166666
86083,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,38.0,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,2.3333333,2,Not at all true,6,Not at all true,2,3,Not at all true,3,,Very true,2,5,Not at all true,2,6,6,1.5,1.75,,5.5,,,,,,,,,,,,,,,,,,,,64.0,86.0,57.0,67.0,84.0,95.0,100.0,15.0,4.0,81.0,30.0,90.0,13.0,50.0,100.0,71.0,19.0,99.0,62.5,17.0,19.0,64.0,17.0,84.0,85.0,81.0,50.0,41.0,62.0,91.0,46.0,23.0,91.0,87.0,80.0,18.0,49.0,60.0,64.0,60.0,62.0,56.0,60.0,64.0,58.0,57.0,56.0,68.0,57.586208,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Neutral,2.75
96613,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Agree,43.0,Strongly Disagree,Strongly Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,2.5,6,Not at all true,Very true,2,2,3,Not at all true,6,Very true,Very true,Not at all true,6,5,Not at all true,6,Very true,1.0,4.0,5.5,6.5,12.5,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,-1.7181835,-0.95129979,0.886594,50.0,97.0,97.0,32.0,50.0,31.0,29.0,51.0,66.0,47.0,19.0,20.0,22.0,84.0,84.0,57.0,20.0,53.0,50.5,89.0,31.0,31.0,41.0,50.0,76.0,77.0,50.0,26.0,27.0,29.0,39.0,27.0,22.0,72.0,50.0,68.0,26.0,28.0,20.0,57.0,65.0,26.0,25.0,28.0,45.0,26.0,68.0,55.0,43.931034,Disagree,Strongly Disagree,Neutral,Disagree,Agree,Agree,Disagree,Neutral,Agree,Disagree,Disagree,Strongly Agree,2.0
49014,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,35.0,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,2.8333333,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,2,Not at all true,Not at all true,2,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,3,1.25,1.0,1.5,1.25,0.5,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5.5555553,37.0,39.0,100.0,44.0,25.0,57.0,98.0,2.0,38.0,6.0,100.0,7.0,100.0,31.0,47.0,52.0,29.0,99.0,98.0,47.0,100.0,1.0,36.0,100.0,27.0,100.0,100.0,100.0,100.0,59.310345,Neutral,Neutral,Agree,Neutral,Agree,Strongly Agree,Neutral,Neutral,Agree,Agree,Neutral,Agree,2.5833333
50766,Agree,Disagree,Strongly Agree,Agree,Disagree,Disagree,Agree,Strongly Disagree,Disagree,Strongly Agree,43.0,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,3.3333333,5,Not at all true,5,2,Somewhat true,3,Not at all true,Somewhat true,6,5,Not at all true,5,3,5,5,5,2.0,3.25,5.0,4.75,7.25,Strongly Disagree,Strongly Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Somewhat Agree,Agree,Strongly Agree,Somewhat Agree,Agree,-0.45517159,0.41696417,0.096861474,70.0,65.0,100.0,70.0,71.0,83.0,72.0,68.0,64.0,78.0,56.0,45.0,47.0,81.0,82.0,24.0,34.0,53.0,64.611115,50.0,49.0,38.0,83.0,63.0,91.0,53.0,27.0,91.0,53.0,31.0,56.0,40.0,31.0,57.0,29.0,55.0,29.0,28.0,48.0,49.0,32.0,26.0,79.0,87.0,33.0,31.0,95.0,34.0,50.620689,Disagree,Neutral,Agree,Disagree,Neutral,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.1666667
71089,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,36.0,Agree,Strongly Disagree,Disagree,Agree,Disagree,Agree,4.1666665,Somewhat true,2,3,Somewhat true,5,2,2,6,Somewhat true,3,Not at all true,Somewhat true,3,2,Somewhat true,Somewhat true,1.75,3.25,4.25,4.0,5.5,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Agree,Somewhat Agree,Disagree,Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Somewhat Agree,0.87682903,-0.65751064,1.2930262,38.0,29.0,67.0,50.0,38.0,38.0,39.0,38.0,67.0,72.0,26.0,22.0,24.0,77.0,44.0,38.0,13.0,56.0,43.111111,42.0,59.0,13.0,22.0,16.0,39.0,83.0,19.0,20.0,20.0,15.0,17.0,22.0,21.0,46.0,24.0,20.0,20.0,22.0,16.0,81.0,16.0,15.0,9.0,55.0,71.0,14.0,57.0,10.0,30.482759,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Strongly Disagree,Neutral,2.1666667
80980,Strongly Agree,Disagree,Agree,Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Disagree,Disagree,Strongly Agree,43.0,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,6,3,6,3,6,3,2,6,Very true,5,Not at all true,6,6,2,5,6,2.0,4.5,6.25,5.5,8.75,Neither Agree nor Disagree,Agree,Disagree,Strongly Agree,Agree,Somewhat Disagree,Strongly Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Somewhat Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,-0.73442888,-0.89204729,0.54474229,61.0,39.0,91.0,100.0,64.0,12.0,39.0,55.0,46.0,47.0,4.0,49.0,43.0,84.0,98.0,22.0,27.0,49.0,51.666668,84.0,71.0,34.0,49.0,34.0,81.0,81.0,18.0,43.0,28.0,67.0,28.0,70.0,30.0,55.0,32.0,67.0,37.0,99.0,48.0,94.0,29.0,27.0,43.0,99.0,30.0,26.0,99.0,96.0,55.137932,Neutral,Strongly Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Neutral,2.0
29115,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Disagree,Agree,39.0,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,3.3333333,2,Not at all true,Very true,3,Very true,Not at all true,3,6,Very true,Very true,Not at all true,Somewhat true,Not at all true,Not at all true,5,6,1.5,1.75,6.0,6.25,13.75,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Somewhat Disagree,Strongly Agree,Agree,-0.078954868,-0.46771985,-0.28027314,28.0,77.0,99.0,31.0,99.0,100.0,100.0,26.0,0.0,100.0,89.0,100.0,46.0,99.0,100.0,100.0,43.0,99.0,74.222221,77.0,43.0,30.0,49.0,51.0,98.0,90.0,99.0,47.0,53.0,99.0,22.0,24.0,39.0,22.0,31.0,27.0,31.0,43.0,43.0,55.0,69.0,39.0,93.0,94.0,95.0,96.0,100.0,96.0,60.517242,Disagree,Disagree,Agree,Disagree,Agree,Agree,Neutral,Neutral,Agree,Disagree,Neutral,Agree,2.25
98462,Strongly Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,47.0,Agree,Agree,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,2.6666667,3,Not at all true,5,2,6,2,Not at all true,6,6,5,Not at all true,6,Somewhat true,Not at all true,6,5,1.0,2.75,5.75,5.5,12.0,Strongly Disagree,Strongly Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,0.61773753,-0.23228545,-0.30950761,80.0,80.0,90.0,70.0,80.0,80.0,80.0,100.0,70.0,95.0,25.0,75.0,60.0,90.0,100.0,60.0,55.0,85.0,76.388885,90.0,90.0,80.0,80.0,90.0,90.0,90.0,75.0,75.0,55.0,55.0,55.0,55.0,55.0,55.0,75.0,75.0,65.0,40.0,55.0,55.0,30.0,30.0,80.0,60.0,70.0,65.0,80.0,65.0,66.724136,Disagree,Disagree,Agree,Disagree,Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Neutral,Disagree,Strongly Agree,1.75
94455,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,34.0,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,3.5,5,2,5,6,6,5,2,6,Very true,6,2,Very true,5,Somewhat true,5,5,2.5,5.25,6.25,5.5,7.0,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Somewhat Agree,Somewhat Disagree,0.53136349,0.33459681,0.90144634,65.0,85.0,72.0,51.0,68.0,90.0,71.0,100.0,85.0,90.0,80.0,86.0,72.0,100.0,87.0,85.0,50.0,32.0,76.055557,65.0,82.0,33.0,42.0,74.0,50.0,78.0,20.0,40.0,32.0,23.0,25.0,72.0,43.0,34.0,33.0,40.0,46.0,22.0,75.0,74.0,68.0,26.0,58.0,74.0,39.0,62.0,40.0,74.0,49.793102,Neutral,Disagree,Agree,Strongly Disagree,Agree,Agree,Neutral,Agree,Agree,Disagree,Agree,Agree,2.4166667
11148,Agree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,37.0,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,3.0,Somewhat true,Not at all true,6,Somewhat true,6,2,Not at all true,6,6,6,Not at all true,6,5,Not at all true,6,6,1.0,3.75,6.0,6.0,12.25,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.5251653,-0.68059045,-0.70502394,91.0,91.0,90.0,63.0,100.0,100.0,89.0,65.0,52.0,100.0,68.0,83.0,99.0,96.0,100.0,56.0,55.0,97.0,83.055557,91.0,90.0,50.0,91.0,82.0,92.0,91.0,92.0,92.0,79.0,90.0,79.0,79.0,90.0,89.0,72.0,89.0,91.0,89.0,55.0,58.0,59.0,57.0,84.0,83.0,88.0,89.0,99.0,95.0,82.241379,Disagree,Disagree,Agree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,1.9166666
88384,Agree,Agree,Agree,Strongly Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,39.0,Disagree,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,2.1666667,3,2,2,2,5,2,2,Somewhat true,5,2,2,2,2,2,5,Somewhat true,2.0,2.25,4.0,3.25,4.25,Strongly Disagree,Strongly Disagree,Agree,Agree,Neither Agree nor Disagree,Strongly Disagree,Agree,Neither Agree nor Disagree,Strongly Agree,Somewhat Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Somewhat Agree,1.0474544,-0.67451614,1.7988356,30.0,45.0,38.0,15.0,93.0,92.0,94.0,48.0,31.0,95.0,46.0,72.0,32.0,56.0,76.0,57.0,55.0,82.0,58.722221,52.0,26.0,30.0,57.0,24.0,72.0,23.0,33.0,69.0,87.0,10.0,12.0,46.0,44.0,32.0,24.0,16.0,19.0,17.0,26.0,21.0,19.0,19.0,49.0,80.0,27.0,23.0,93.0,32.0,37.310345,Agree,Neutral,Neutral,Neutral,Neutral,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,3.1666667
60904,Agree,Disagree,Strongly Agree,Agree,Disagree,Disagree,Agree,Disagree,Strongly Disagree,Strongly Agree,43.0,Agree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,3.1666667,6,3,Very true,5,Somewhat true,Somewhat true,Not at all true,5,Very true,5,Not at all true,Very true,Very true,Somewhat true,2,Very true,2.25,5.5,6.25,4.75,5.75,,,,,,,,,,,,,,,,,,,61.0,41.0,100.0,10.0,85.0,70.0,99.0,66.0,30.0,99.0,59.0,28.0,70.0,70.0,4.0,57.0,10.0,99.0,58.777779,71.0,10.0,81.0,74.0,97.0,97.0,70.0,100.0,8.0,,,,,8.0,80.0,59.0,94.0,69.0,70.0,88.0,85.0,94.0,56.0,2.0,76.0,97.0,88.0,99.0,80.0,70.120003,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Strongly Disagree,Disagree,Agree,Disagree,Disagree,Neutral,2.1666667
64302,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Neither Agree nor Disagree,35.0,Disagree,Agree,Agree,Strongly Disagree,Neither Agree nor Disagree,Disagree,2.0,Somewhat true,Somewhat true,5,5,5,6,3,5,5,Somewhat true,2,5,2,Somewhat true,5,5,3.25,4.25,5.0,4.75,3.75,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Agree,Somewhat Agree,Strongly Disagree,Agree,Somewhat Agree,Agree,Somewhat Disagree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,0.94261092,0.059348494,1.3437209,30.0,20.0,15.0,20.0,70.0,70.0,70.0,30.0,70.0,20.0,30.0,10.0,40.0,80.0,50.0,0.0,40.0,60.0,40.277779,80.0,59.0,40.0,40.0,30.0,40.0,40.0,30.0,40.0,30.0,30.0,30.0,70.0,40.0,40.0,40.0,40.0,40.0,15.0,15.0,5.0,40.0,10.0,50.0,60.0,60.0,30.0,50.0,10.0,38.068966,Neutral,Disagree,Agree,Disagree,Disagree,Agree,Agree,Neutral,Strongly Agree,Disagree,Disagree,Agree,2.4166667
51882,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,35.0,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Agree,Neutral,Neutral,3.1666667
54200,Strongly Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Strongly Disagree,Strongly Disagree,Agree,43.0,Agree,Disagree,Disagree,Agree,Disagree,Agree,4.0,Not at all true,Not at all true,6,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Very true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,1.0,1.0,1.0,3.75,5.5,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,66.0,100.0,100.0,100.0,65.0,31.0,100.0,30.0,100.0,100.0,99.0,100.0,100.0,67.0,100.0,86.555557,1.0,1.0,1.0,1.0,69.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.3448277,Agree,Agree,Neutral,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,3.5833333
